date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,Code
2021-09-14,148.14,159.33,157.0,147.2,78753.05,7.29,4.87,150.802,143.883,142.374,62005.83,72101.11,83322.35,1.4,300347
2021-09-14,15.68,16.07,15.73,15.61,71678.84,0.06,0.38,15.912,15.901,16.001,79193.68,82424.63,88776.86,1.17,300348
2021-09-14,12.1,12.17,11.97,11.94,47778.23,-0.13,-1.07,12.16,12.274,12.282,52302.36,56899.07,64302.87,1.26,300349
2021-09-14,10.15,10.38,9.92,9.83,258781.59,-0.21,-2.07,10.192,10.5,9.598,320671.97,482760.54,363585.49,7.94,300350
2021-09-14,10.42,10.5,10.07,10.06,54581.05,-0.35,-3.36,9.998,10.011,9.813,58714.54,58019.0,54985.69,2.16,300351
2021-09-14,6.57,7.26,6.95,6.57,1471374.38,0.37,5.62,6.87,6.801,6.465,939164.05,929734.18,809092.96,12.16,300352
2021-09-14,9.35,9.86,9.65,9.33,177905.55,0.2,2.12,9.336,9.263,9.538,120283.76,106077.13,128208.16,4.42,300353
2021-09-14,35.46,35.5,33.43,33.36,48373.27,-1.32,-3.8,36.124,32.65,30.448,67905.03,56602.69,55196.26,6.16,300354
2021-09-14,4.78,4.94,4.56,4.53,1133651.62,-0.23,-4.8,4.636,4.521,4.269,1011299.29,973371.52,677255.12,8.67,300355
2021-09-14,3.44,3.51,3.4,3.39,143143.77,-0.07,-2.02,3.404,3.327,3.287,207068.98,160929.56,131554.28,3.69,300356
2021-09-14,51.5,53.3,52.12,51.2,37927.96,0.55,1.07,52.086,51.694,53.611,29489.46,38459.92,36421.06,0.81,300357
2021-09-14,22.4,23.32,22.11,22.04,123964.09,-0.25,-1.12,22.948,24.029,25.752,119678.37,126743.61,162786.04,2.71,300358
2021-09-14,5.61,5.73,5.47,5.45,114765.44,-0.14,-2.5,5.604,5.525,5.576,123756.82,112184.5,127216.12,1.81,300359
2021-09-14,8.88,9.03,8.76,8.7,69986.85,-0.18,-2.01,8.98,9.179,9.638,89901.21,99713.81,119097.5,1.61,300360
2021-09-14,89.0,95.5,93.38,89.0,60780.18,4.26,4.78,89.738,86.09,86.775,59803.43,67552.96,61940.79,1.36,300363
2021-09-14,6.1,6.17,5.96,5.95,109150.83,-0.15,-2.46,6.194,6.13,6.137,156798.59,128013.23,147999.29,1.73,300364
2021-09-14,14.01,14.06,12.5,12.45,377078.41,-1.51,-10.78,13.286,12.373,11.166,390560.09,369470.55,260910.02,10.83,300365
2021-09-14,10.0,10.47,10.11,9.92,194881.59,0.12,1.2,10.31,10.679,10.689,213130.37,315707.71,426731.96,4.84,300366
2021-09-14,2.41,2.44,2.42,2.4,167216.81,0.0,0.0,2.454,2.437,2.424,180034.66,164897.34,130876.42,1.58,300367
2021-09-14,11.7,11.94,11.34,11.32,149638.95,-0.34,-2.91,11.686,11.8,11.429,129644.59,222619.65,165532.39,2.94,300368
2021-09-14,17.88,18.73,18.0,17.88,158539.42,0.14,0.78,18.058,18.934,19.655,143201.97,210296.73,194857.07,2.16,300369
2021-09-14,2.1,2.13,2.11,2.08,118221.4,0.01,0.48,2.144,2.122,2.118,166508.76,144620.87,163414.96,1.26,300370
2021-09-14,14.14,14.19,13.87,13.8,16419.81,-0.27,-1.91,14.094,14.25,14.231,18757.91,24471.29,25057.78,1.49,300371
2021-09-14,46.24,48.26,47.14,46.24,150109.56,0.66,1.42,47.146,46.896,48.119,153976.7,137373.62,135699.1,2.94,300373
2021-09-14,14.01,14.48,13.77,13.66,41955.6,-0.42,-2.96,14.214,14.769,13.983,56404.88,98455.45,78764.95,2.22,300374
2021-09-14,4.91,5.05,4.79,4.79,146714.16,-0.16,-3.23,4.962,4.934,4.987,143056.8,131809.21,153478.4,2.33,300375
2021-09-14,9.73,10.19,10.07,9.71,926400.94,0.37,3.81,10.044,10.341,11.575,904305.93,983137.76,1157946.41,4.0,300376
2021-09-14,12.93,13.09,12.69,12.58,521678.03,-0.15,-1.17,12.36,12.439,12.555,459085.61,520735.3,608623.66,8.77,300377
2021-09-14,24.56,26.5,26.2,24.52,187664.98,1.22,4.88,24.882,24.49,24.89,120537.4,110707.54,127551.43,7.06,300378
2021-09-14,29.8,31.79,30.66,29.75,199449.86,0.7,2.34,30.314,30.82,32.623,122954.93,136474.21,179654.13,4.66,300379
2021-09-14,17.4,17.67,17.32,17.31,16245.0,-0.08,-0.46,17.434,17.372,17.485,13026.73,13058.65,17213.81,1.31,300380
2021-09-14,10.41,10.44,10.09,10.03,75913.0,-0.29,-2.79,10.254,10.219,9.967,92278.34,96448.1,98225.15,1.62,300381
2021-09-14,29.7,32.3,30.69,29.7,92044.61,0.39,1.29,30.612,29.12,27.35,93953.63,122940.33,127508.12,1.63,300382
2021-09-14,14.2,14.4,14.07,14.06,143815.19,-0.19,-1.33,14.354,14.362,14.51,169011.48,162003.24,188265.72,0.95,300383
2021-09-14,21.65,22.13,21.35,21.12,61575.38,-0.21,-0.97,22.946,23.779,24.409,86184.93,80423.13,106048.18,2.84,300384
2021-09-14,10.04,10.11,9.84,9.81,76151.34,-0.22,-2.19,10.06,10.235,10.271,88571.31,117374.0,136226.62,2.74,300385
2021-09-14,14.71,15.2,14.85,14.7,68214.13,0.08,0.54,14.872,14.829,14.612,59573.01,74350.54,66974.46,2.82,300386
2021-09-14,7.3,7.35,7.12,7.06,76849.63,-0.2,-2.73,7.184,7.059,6.995,79053.26,67157.64,56772.91,2.66,300387
2021-09-14,8.08,8.14,7.9,7.87,81267.09,-0.22,-2.71,7.998,7.892,7.627,97113.02,94232.76,73828.4,1.17,300388
2021-09-14,9.17,9.3,8.97,8.95,49428.0,-0.27,-2.92,9.214,9.136,9.618,59808.32,53111.39,59056.37,3.02,300389
2021-09-14,134.75,136.0,129.78,125.0,151701.38,-3.82,-2.86,123.922,112.283,98.552,181276.33,210927.78,199823.8,3.9,300390
2021-09-14,21.53,22.5,22.26,21.37,103366.1,0.73,3.39,20.944,20.6,20.437,84590.92,83639.18,84346.99,2.95,300391
2021-09-14,7.55,7.68,7.42,7.4,20558.07,-0.15,-1.98,7.546,7.308,7.378,35291.6,28398.07,24816.14,0.7,300392
2021-09-14,15.11,17.5,16.56,15.03,1232695.62,1.06,6.84,15.026,14.797,13.595,885614.21,1023364.84,856706.58,13.46,300393
2021-09-14,28.29,28.5,27.55,27.33,64674.59,-0.45,-1.61,28.734,28.125,28.16,80795.89,76454.58,89029.64,1.83,300394
2021-09-14,51.36,51.71,50.3,50.2,65254.44,-1.12,-2.18,53.332,55.531,57.372,64559.39,60682.69,63580.08,2.08,300395
2021-09-14,18.14,18.95,18.8,18.13,21930.8,0.74,4.1,18.294,18.195,18.348,9396.37,8646.7,8480.99,0.88,300396
2021-09-14,15.56,15.86,15.75,15.55,65717.34,0.19,1.22,15.898,15.835,16.367,80055.3,81644.35,108253.44,2.06,300397
2021-09-14,18.61,18.95,18.29,18.23,83726.05,-0.48,-2.56,18.922,18.699,19.348,90920.47,92992.91,106991.58,1.64,300398
2021-09-14,11.38,11.5,11.08,11.03,17980.2,-0.19,-1.69,11.142,10.888,10.9,17953.71,15017.66,15624.13,0.92,300399
2021-09-14,25.76,26.2,24.91,24.73,64785.21,-0.28,-1.11,26.044,27.095,28.772,64992.65,66829.49,87780.65,3.99,300400
2021-09-14,14.91,15.08,14.85,14.7,90448.32,0.01,0.07,14.7,14.653,14.682,78925.72,70404.57,83536.6,1.72,300401
2021-09-14,17.12,17.39,16.83,16.72,31806.0,-0.5,-2.88,17.142,17.383,17.89,45491.06,59325.59,75436.9,1.57,300402
2021-09-14,6.97,6.97,6.68,6.65,154891.16,-0.26,-3.75,6.996,7.049,7.142,142353.96,199632.56,158513.43,3.84,300403
2021-09-14,11.2,11.6,11.26,11.12,36508.56,0.1,0.9,11.212,11.08,11.208,25829.58,29465.27,29748.91,2.41,300404
2021-09-14,11.94,12.7,12.34,11.8,239917.55,0.4,3.35,11.708,11.455,11.35,168348.58,150540.96,189104.71,15.88,300405
2021-09-14,17.64,18.0,17.64,17.55,32959.45,0.0,0.0,17.686,17.542,17.319,39023.07,39860.05,37418.54,0.99,300406
2021-09-14,8.51,8.55,8.24,8.15,44618.0,-0.26,-3.06,8.476,8.596,8.611,37882.25,54309.02,66770.35,2.12,300407
2021-09-14,36.42,38.58,36.7,36.26,203336.05,0.4,1.1,37.044,36.899,38.208,172934.23,192654.35,204190.46,1.16,300408
2021-09-14,29.97,31.67,31.06,28.78,352811.59,0.76,2.51,29.322,28.647,29.616,265413.86,263140.07,280044.76,8.09,300409
2021-09-14,12.95,13.35,13.3,12.68,162790.8,0.35,2.7,12.926,13.05,13.628,135442.64,143997.16,185637.71,4.47,300410
2021-09-14,8.18,8.25,7.92,7.85,77570.6,-0.37,-4.46,8.134,8.155,8.399,60021.47,57393.83,73012.15,4.52,300411
2021-09-14,10.06,10.35,10.05,9.9,94242.0,-0.05,-0.49,10.062,9.86,10.039,95302.04,88481.71,93590.29,4.24,300412
2021-09-14,42.98,44.22,43.07,42.5,145128.69,0.63,1.48,43.426,44.147,47.847,152328.61,164526.39,169510.17,1.56,300413
2021-09-14,10.72,10.95,10.65,10.64,75098.1,-0.21,-1.93,11.042,10.99,11.634,100329.83,90561.48,149326.01,2.44,300414
2021-09-14,17.67,18.19,17.92,17.62,52475.0,0.15,0.84,18.254,18.528,19.042,58372.23,65888.51,85515.67,1.26,300415
2021-09-14,22.92,23.29,22.92,22.81,30883.1,-0.01,-0.04,23.486,24.499,24.675,48859.9,64847.48,69103.71,1.18,300416
2021-09-14,14.7,14.78,14.2,14.11,49156.61,-0.65,-4.38,14.388,13.939,14.11,65003.18,58635.67,78049.49,5.97,300417
2021-09-14,20.06,20.18,19.08,18.96,437419.09,-0.85,-4.26,19.334,18.297,17.255,651684.34,431289.14,296637.98,4.23,300418
2021-09-14,7.3,7.53,7.39,7.26,143067.55,0.09,1.23,7.424,7.471,7.842,136541.67,152728.87,255330.12,3.89,300419
2021-09-14,4.36,4.41,4.21,4.2,632623.12,-0.25,-5.61,4.252,4.082,4.01,795116.66,534226.68,424607.38,6.1,300420
2021-09-14,22.97,23.1,22.59,22.3,43945.76,-0.34,-1.48,23.178,23.881,22.607,75179.95,108106.77,113905.96,2.37,300421
2021-09-14,9.6,9.86,9.31,9.31,122201.16,-0.42,-4.32,9.412,9.433,9.327,146013.9,130776.33,130724.17,3.24,300422
2021-09-14,12.28,12.52,12.32,12.21,53301.18,0.02,0.16,12.626,13.128,13.239,74365.04,99326.05,114432.27,1.71,300423
2021-09-14,16.44,16.79,16.36,16.36,57120.14,-0.08,-0.49,17.092,17.55,17.897,85277.88,106702.39,147891.24,2.85,300424
2021-09-14,5.56,5.61,5.4,5.36,178183.16,-0.19,-3.4,5.558,5.642,5.681,179728.36,205481.74,290649.58,2.65,300425
2021-09-14,6.99,7.35,7.16,6.89,65781.02,0.25,3.62,6.968,6.878,6.574,44716.68,43445.43,36706.3,1.66,300426
2021-09-14,14.99,15.15,14.54,14.52,72694.23,-0.49,-3.26,15.15,15.518,15.767,101521.74,119839.89,156946.42,2.29,300427
2021-09-14,21.24,23.5,22.2,20.63,259552.92,0.96,4.52,21.198,21.63,21.255,169007.33,181703.88,209544.98,13.51,300428
2021-09-14,12.89,13.11,12.74,12.68,104153.08,-0.17,-1.32,12.86,12.845,13.207,122802.25,112365.28,131657.27,2.84,300429
2021-09-14,10.95,11.14,11.08,10.78,70021.91,0.13,1.19,11.17,11.097,11.324,74441.1,72484.06,74167.56,2.72,300430
2021-09-14,46.34,49.0,47.14,44.0,378128.56,1.16,2.52,41.302,41.48,39.809,423746.15,357076.34,329676.93,5.21,300432
2021-09-14,24.04,24.23,23.98,23.77,192524.77,-0.08,-0.33,24.534,24.438,24.51,280635.99,285370.59,298171.25,0.39,300433
2021-09-14,9.73,9.85,9.53,9.52,23779.0,-0.23,-2.36,9.746,9.84,10.215,26960.77,31026.92,37989.35,0.74,300434
2021-09-14,21.14,21.86,21.56,20.31,284023.0,0.42,1.99,22.862,22.549,23.186,407588.76,384351.04,480360.35,9.74,300435
2021-09-14,30.88,31.42,31.06,30.87,5411.0,0.11,0.35,31.408,31.347,32.709,7132.12,9000.84,7578.55,0.47,300436
2021-09-14,20.0,20.14,20.14,18.1,300835.81,3.36,20.02,14.672,12.434,10.939,230107.08,184342.13,137349.04,21.49,300437
2021-09-14,28.01,30.01,29.49,27.98,194129.41,1.39,4.95,29.266,29.827,30.793,145780.0,170238.59,206076.36,6.02,300438
2021-09-14,18.88,19.32,19.3,18.61,21212.14,0.56,2.99,19.036,19.034,19.315,15030.05,13873.82,17842.97,0.89,300439
2021-09-14,8.14,8.26,8.15,8.06,61531.0,0.0,0.0,8.238,8.128,7.786,97486.28,102421.55,95177.61,1.39,300440
2021-09-14,12.03,12.28,12.19,11.95,160601.0,0.09,0.74,12.19,12.157,12.454,147813.42,190512.29,260144.88,2.56,300441
2021-09-14,43.5,43.66,43.28,43.0,4970.0,-0.31,-0.71,43.598,43.569,43.551,6665.29,5651.76,5598.92,0.5,300442
2021-09-14,39.98,41.83,40.5,39.0,165754.77,0.48,1.2,40.374,40.332,37.617,171319.27,210228.52,147778.75,9.07,300443
2021-09-14,5.96,6.18,6.01,5.89,215863.59,0.06,1.01,6.058,6.072,6.154,246117.41,354426.71,285190.65,4.18,300444
2021-09-14,15.12,15.67,15.15,15.04,16753.31,0.11,0.73,15.458,15.516,15.713,17564.29,19618.17,21473.77,1.24,300445
2021-09-14,9.37,9.37,9.1,9.03,37251.15,-0.2,-2.15,9.216,8.993,8.879,35998.06,33241.67,46574.01,1.88,300446
2021-09-14,19.2,20.67,20.22,18.69,112792.1,1.2,6.31,19.438,19.899,20.621,79561.71,78594.52,113595.99,6.49,300447
2021-09-14,6.97,7.07,6.91,6.9,91211.0,0.0,0.0,7.046,7.045,7.313,90400.11,91020.43,111534.24,1.98,300448
2021-09-14,7.51,7.64,7.33,7.3,78885.8,-0.23,-3.04,7.518,7.397,7.266,95185.7,98811.19,79068.77,3.14,300449
2021-09-14,68.52,74.3,71.71,68.52,250674.44,2.94,4.28,69.816,70.269,72.488,176011.9,178818.73,185380.45,1.73,300450
2021-09-14,8.1,8.2,7.95,7.92,175034.06,-0.13,-1.61,8.0,7.857,7.694,196892.03,166459.09,168470.52,1.34,300451
2021-09-14,14.15,14.26,14.1,13.98,18442.08,-0.04,-0.28,14.164,14.119,14.463,18753.06,21930.05,33292.59,1.31,300452
2021-09-14,11.99,12.35,12.06,11.91,112266.3,0.12,1.0,11.64,11.477,11.478,71944.8,63164.82,54618.14,4.18,300453
2021-09-14,238.0,244.47,238.69,237.5,13548.74,-1.31,-0.55,243.67,249.705,262.91,10605.34,12606.57,16568.84,0.51,300454
2021-09-14,11.61,11.8,11.4,11.36,93895.13,-0.28,-2.4,11.832,12.103,11.825,105774.96,143984.37,138468.93,1.69,300455
2021-09-14,28.85,29.61,28.93,28.85,107636.13,-0.01,-0.04,29.804,29.906,32.295,149040.81,157627.74,212163.37,2.94,300456
2021-09-14,26.85,28.52,27.4,26.84,177677.0,0.24,0.88,27.81,28.483,28.976,155981.63,150121.04,202268.14,3.79,300457
2021-09-14,68.9,73.35,71.55,68.9,172899.58,2.29,3.31,72.832,72.394,73.056,173339.89,157617.16,147481.32,6.64,300458
2021-09-14,4.81,5.05,4.57,4.5,6020340.5,-0.41,-8.23,4.386,3.805,3.527,5758227.85,3284668.35,1995275.74,21.1,300459
2021-09-14,20.86,21.77,20.98,20.71,98606.45,0.18,0.86,21.296,21.993,23.733,119002.28,123550.88,139686.63,4.19,300460
2021-09-14,25.18,27.13,26.8,24.7,101155.42,1.73,6.9,26.252,25.26,24.134,102243.57,95462.87,93264.21,14.33,300461
2021-09-14,12.66,12.95,12.94,12.56,71891.21,0.17,1.33,12.912,12.523,12.235,87823.26,86170.82,57547.12,5.27,300462
2021-09-14,28.35,28.69,28.04,28.02,54276.31,-0.34,-1.2,28.17,28.176,29.437,48553.17,57170.31,53693.96,1.35,300463
2021-09-14,10.38,10.38,10.02,9.99,96575.0,-0.32,-3.1,10.142,9.956,10.031,106706.11,98945.59,101246.07,3.21,300464
2021-09-14,10.79,11.18,10.81,10.75,127517.8,0.02,0.18,10.852,10.72,10.843,102411.49,111592.83,122780.57,2.85,300465
2021-09-14,5.97,5.99,5.89,5.83,68564.0,-0.12,-2.0,5.958,5.936,6.104,78982.76,75647.46,99357.37,1.63,300466
2021-09-14,14.51,14.59,14.05,14.0,62483.75,-0.49,-3.37,14.602,14.031,13.478,112035.77,84993.71,70967.29,4.22,300467
2021-09-14,17.66,18.77,18.14,17.52,168552.59,0.26,1.45,17.842,17.387,16.882,173356.86,148723.17,105303.13,5.97,300468
2021-09-14,11.35,11.76,11.43,11.33,38842.0,0.1,0.88,11.388,11.124,11.23,30219.01,27065.12,29113.49,2.1,300469
2021-09-14,42.12,42.37,41.65,41.4,11249.0,-0.44,-1.04,42.466,43.19,43.542,17532.5,20045.71,25155.1,0.58,300470
2021-09-14,23.78,24.65,24.04,23.1,249528.8,0.47,1.99,25.1,25.037,27.228,361218.85,334134.8,486275.86,7.4,300471
2021-09-14,10.71,10.99,10.66,10.57,61458.6,-0.05,-0.47,10.942,11.138,11.612,98681.87,70946.14,65225.32,3.63,300472
2021-09-14,22.8,23.34,22.85,22.69,16437.0,-0.01,-0.04,23.38,23.926,25.032,18448.03,21446.49,30528.68,1.47,300473
2021-09-14,122.3,131.94,126.78,121.8,69883.44,4.08,3.33,118.31,114.686,110.769,60013.79,52500.69,60252.22,4.39,300474
2021-09-14,18.43,18.72,18.44,18.0,9857.6,0.14,0.77,18.434,18.191,18.629,11081.71,11158.16,12348.83,0.23,300475
2021-09-14,24.78,26.07,25.12,24.66,162667.12,0.75,3.08,25.186,25.102,24.057,156376.41,173172.09,137915.49,2.12,300476
2021-09-14,11.24,12.91,12.26,10.9,837003.06,0.88,7.73,11.464,11.319,12.0,449599.33,476359.22,546171.38,13.88,300477
2021-09-14,9.25,9.32,9.03,8.95,29360.4,-0.22,-2.38,9.334,9.338,9.332,31677.42,24280.79,23462.22,2.32,300478
2021-09-14,15.15,17.45,16.61,15.15,257424.0,1.4,9.2,15.966,15.704,15.817,159014.26,124788.34,124469.85,15.18,300479
2021-09-14,35.85,35.95,34.88,34.09,44067.66,0.02,0.06,35.134,33.612,33.557,48434.37,61103.21,55835.55,2.56,300480
2021-09-14,24.08,24.55,24.43,23.85,60076.31,0.33,1.37,23.8,23.358,23.348,54248.15,43764.98,51184.01,2.34,300481
2021-09-14,40.95,41.7,39.98,39.84,78816.72,-0.97,-2.37,40.908,41.388,43.719,65313.94,69169.34,64121.41,2.46,300482
2021-09-14,29.5,30.15,27.09,27.09,213065.48,-1.95,-6.71,27.488,24.916,22.321,266284.16,222589.55,171900.93,9.89,300483
2021-09-14,17.0,17.22,16.78,16.29,92477.76,-0.07,-0.41,16.142,15.913,16.469,84840.95,75809.92,86714.86,6.04,300484
2021-09-14,12.1,12.28,12.1,12.05,42105.59,-0.08,-0.66,12.156,11.978,12.059,50254.64,58775.4,60839.24,1.6,300485
2021-09-14,10.62,10.91,10.62,10.57,17270.0,0.0,0.0,10.718,10.766,10.899,18106.72,21236.88,27865.9,0.46,300486
2021-09-14,86.0,91.02,89.0,83.6,51925.72,2.05,2.36,88.674,87.994,92.398,52070.16,57946.4,81936.53,4.05,300487
2021-09-14,28.31,34.39,34.39,28.05,185397.12,5.73,19.99,29.896,31.703,27.953,104128.72,123387.52,111478.73,13.56,300488
2021-09-14,29.82,29.98,29.08,28.7,48349.58,-0.56,-1.89,29.324,28.98,28.755,62382.04,67254.64,93944.74,3.57,300489
2021-09-14,29.5,33.86,32.74,29.01,441671.72,4.09,14.28,28.56,29.503,25.556,301469.92,332000.27,348925.79,17.66,300490
2021-09-14,19.85,20.3,19.09,18.89,110207.08,-0.74,-3.73,18.696,18.044,18.027,108024.7,85753.56,82693.77,8.64,300491
2021-09-14,50.11,50.8,49.96,49.81,3704.63,-0.52,-1.03,50.278,50.468,50.785,3563.0,4065.29,5608.59,0.34,300492
2021-09-14,7.71,7.82,7.58,7.58,101833.59,-0.16,-2.07,7.952,8.071,8.333,166150.7,160527.16,185120.87,2.13,300493
2021-09-14,15.42,15.66,14.66,14.6,161916.67,-0.85,-5.48,15.21,14.265,13.585,238819.82,147973.7,93274.85,9.01,300494
2021-09-14,3.27,3.27,3.19,3.19,149116.5,-0.11,-3.33,3.256,3.239,3.266,108240.73,104752.99,96491.88,2.95,300495
2021-09-14,125.02,133.84,129.21,124.99,64929.31,4.11,3.29,124.788,121.211,123.013,52240.87,47285.65,48046.96,2.03,300496
2021-09-14,19.66,19.96,18.9,18.74,377461.84,-1.08,-5.41,19.984,18.531,16.146,466184.28,474085.14,369607.63,8.47,300497
2021-09-14,13.46,13.46,13.19,13.17,189676.72,-0.2,-1.49,13.506,13.434,13.32,202474.27,221012.97,197630.85,0.39,300498
2021-09-14,14.25,15.12,14.3,14.08,143474.05,-0.11,-0.76,13.952,13.942,13.555,151967.07,192338.24,214299.17,6.29,300499
2021-09-14,25.32,26.4,26.35,25.01,165278.62,2.15,8.88,24.99,25.263,23.683,123129.21,173412.22,141665.06,10.63,300500
2021-09-14,20.83,22.32,21.13,20.61,41424.89,0.29,1.39,21.104,20.447,20.043,37174.75,36485.92,36974.06,4.78,300501
2021-09-14,35.62,36.26,34.85,34.75,121823.01,-1.15,-3.19,37.016,36.21,36.555,181115.7,163573.36,177720.83,2.77,300502
2021-09-14,17.8,18.81,18.35,17.49,139553.0,0.22,1.21,18.354,18.754,18.554,126983.13,163864.34,231472.62,7.06,300503
2021-09-14,17.52,17.75,17.26,17.2,19497.55,-0.35,-1.99,17.768,17.641,17.84,27297.73,26543.49,30827.87,0.93,300504
2021-09-14,48.4,54.63,47.3,46.51,316871.88,-3.27,-6.47,47.062,45.759,38.346,282166.54,296842.87,223048.08,32.83,300505
2021-09-14,6.81,6.97,6.72,6.6,348017.12,0.01,0.15,6.36,6.238,6.389,260988.37,243322.15,205869.65,7.13,300506
2021-09-14,8.93,9.07,9.01,8.82,50276.93,0.12,1.35,8.994,9.043,9.145,50027.18,55514.18,67121.79,1.86,300507
2021-09-14,54.0,58.52,56.35,53.01,51386.71,1.96,3.6,56.746,59.4,60.27,40310.62,48947.34,49515.87,11.35,300508
2021-09-14,6.84,7.02,6.76,6.72,60559.92,-0.04,-0.59,6.868,6.79,6.854,60326.55,46450.96,42107.17,3.6,300509
2021-09-14,8.99,9.53,9.13,8.84,868778.0,0.03,0.33,8.778,8.561,8.359,791085.57,777602.27,873041.38,10.57,300510
2021-09-14,7.12,7.22,7.01,6.98,81253.44,-0.12,-1.68,7.116,6.981,7.022,118462.53,98421.96,100265.37,2.57,300511
2021-09-14,18.44,19.28,18.53,18.2,36475.69,0.29,1.59,18.12,17.379,16.805,42695.95,36401.52,33718.57,1.68,300512
2021-09-14,11.76,12.09,11.69,11.59,128756.44,-0.13,-1.1,11.698,11.447,11.121,119428.3,143521.07,126108.49,5.25,300513
2021-09-14,10.11,10.19,9.89,9.81,44463.76,-0.22,-2.18,10.178,10.095,10.337,51154.56,48823.89,46632.21,2.91,300514
2021-09-14,11.98,12.09,11.71,11.7,21557.0,-0.29,-2.42,12.056,11.975,12.224,32061.71,34509.92,49632.58,1.22,300515
2021-09-14,32.02,32.27,31.26,31.22,21700.96,-0.76,-2.37,32.634,33.14,34.576,22599.59,27365.58,36410.15,1.21,300516
2021-09-14,12.9,12.9,12.62,12.21,38166.2,-0.23,-1.79,12.856,12.972,13.183,27682.66,28112.71,31492.57,3.39,300517
2021-09-14,41.53,41.87,40.47,40.1,16380.36,-0.97,-2.34,41.508,40.147,39.305,32802.02,22679.85,17218.73,1.76,300518
2021-09-14,17.1,17.15,16.48,16.46,18131.0,-0.62,-3.63,16.794,16.641,16.722,17806.52,20644.35,20987.43,1.59,300519
2021-09-14,20.5,21.69,21.45,20.5,137965.02,1.43,7.14,20.476,20.412,20.899,57837.83,58376.37,64817.41,6.44,300520
2021-09-14,19.95,20.5,20.18,19.71,9381.8,0.0,0.0,19.902,19.973,19.676,12725.42,13031.66,13151.18,0.65,300521
2021-09-14,16.99,17.49,17.12,16.99,25055.1,-0.03,-0.17,17.352,17.404,18.775,34524.81,36881.74,28863.15,1.37,300522
2021-09-14,24.26,24.32,23.76,23.76,10233.5,-0.42,-1.74,23.974,23.83,23.884,10247.6,10315.91,11248.06,0.45,300523
2021-09-14,19.78,19.84,18.98,18.84,49047.82,-0.55,-2.82,19.606,19.065,18.219,59823.5,55858.4,36761.54,1.6,300525
2021-09-14,26.84,27.84,27.47,26.0,142445.83,0.37,1.36,26.664,27.171,25.834,120211.82,150406.04,115880.85,6.97,300526
2021-09-14,9.83,9.94,9.52,9.49,209665.14,-0.34,-3.45,9.902,10.145,10.324,235735.57,305607.1,341115.66,2.18,300527
2021-09-14,6.17,6.23,5.95,5.95,40365.4,-0.18,-2.94,6.09,6.01,5.784,44488.4,53767.25,40424.41,1.08,300528
2021-09-14,48.8,50.56,49.62,48.71,95246.65,0.74,1.51,49.592,49.693,50.671,76722.26,102400.46,100047.22,1.85,300529
2021-09-14,42.92,44.85,43.41,42.92,11436.0,0.16,0.37,42.878,42.737,43.211,10111.72,12103.97,18739.37,0.97,300530
2021-09-14,16.78,17.25,16.49,16.3,67676.48,-0.18,-1.08,16.94,17.179,16.768,65664.55,95890.64,114126.44,2.23,300531
2021-09-14,11.08,11.48,11.32,10.92,69959.07,0.32,2.91,11.288,11.309,11.345,56271.87,65957.39,87979.33,4.28,300532
2021-09-14,17.0,17.14,16.66,16.63,14418.5,-0.38,-2.23,17.11,16.659,16.729,26615.09,19701.45,15555.77,1.44,300533
2021-09-14,6.97,7.22,6.92,6.9,97837.46,-0.05,-0.72,6.868,6.763,6.816,85939.89,73910.64,81721.39,3.25,300534
2021-09-14,15.45,16.26,15.75,15.36,30240.34,0.25,1.61,15.562,15.671,15.945,17834.21,20023.53,21847.66,3.51,300535
2021-09-14,24.6,25.09,23.8,23.73,51959.45,-1.08,-4.34,24.282,23.838,21.726,59530.41,68645.78,67828.36,2.19,300536
2021-09-14,17.85,18.18,17.44,17.44,77911.0,-0.53,-2.95,18.172,18.094,20.317,110294.34,114667.18,191509.63,5.86,300537
2021-09-14,25.78,28.28,26.55,25.76,57098.3,0.5,1.92,26.356,26.093,24.815,35496.14,38882.41,41768.46,7.15,300538
2021-09-14,8.11,8.23,7.97,7.91,34808.6,-0.12,-1.48,8.346,8.567,8.689,35431.91,46204.05,44181.53,3.06,300539
2021-09-14,27.74,28.28,27.2,26.86,56014.99,-0.45,-1.63,27.698,27.558,29.233,90531.01,90283.4,124408.46,6.27,300540
2021-09-14,14.5,15.14,14.73,14.5,140563.12,0.22,1.52,14.81,15.224,14.943,149666.38,176071.5,157460.9,5.65,300541
2021-09-14,11.9,12.4,12.12,11.88,46783.71,0.13,1.08,12.056,12.036,11.914,29349.64,37780.45,35951.21,1.95,300542
2021-09-14,13.42,14.36,13.82,13.4,100424.59,0.36,2.67,13.694,13.602,14.496,69062.07,79616.57,89971.81,4.88,300543
2021-09-14,25.2,25.34,24.98,24.8,15303.09,-0.48,-1.89,25.398,25.808,25.744,19901.55,26442.64,33930.28,1.93,300545
2021-09-14,16.55,17.01,16.6,16.31,35957.57,-0.07,-0.42,17.052,16.969,16.911,60417.21,71417.11,85518.18,4.15,300546
2021-09-14,11.35,11.55,11.38,11.25,68771.01,-0.04,-0.35,11.826,11.762,11.608,114246.73,122062.37,125897.74,3.89,300547
2021-09-14,33.59,34.32,33.78,33.52,16333.17,0.07,0.21,34.364,34.458,35.96,27423.77,27206.43,34806.93,1.37,300548
